Event ID,Event Name,Start Date/Time,End Date/Time,Event Agency,Event Type,Event Borough,Event Location,Event Street Side,Street Closure Type,Community Board,Police Precinct
317356,Revolutionary Garden,09/23/2017 10:00:00 AM,09/23/2017 01:00:00 PM,Parks Department,Special Event,Brooklyn,Fort Greene Park: Lawn Between Hospital and Tennis Courts ,,N/A,"2, ","88, "
317356,Revolutionary Garden,09/30/2017 10:00:00 AM,09/30/2017 01:00:00 PM,Parks Department,Special Event,Brooklyn,Fort Greene Park: Lawn Between Hospital and Tennis Courts ,,N/A,"2, ","88, "
317362,2017 Harvest in the Square,09/15/2017 06:00:00 PM,09/15/2017 09:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Union Square Park ,Union Square Park: North Plaza ,Union Square Park: South Plaza ",,N/A,"5, ","13, "
317402,CaringKind Alzheimer's Walk,09/17/2017 09:00:00 AM,09/17/2017 01:00:00 PM,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Zoo Picnic Area - Pink ,,N/A,"81, ","110, "
317407,Vigil for Peace and Ecology,09/17/2017 09:00:00 AM,09/17/2017 06:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Bandshell Plaza ,,N/A,"64, ","22, "
317411,CaringKind Alzheimer's Walk,10/14/2017 12:00:00 AM,10/14/2017 11:59:00 PM,Parks Department,Special Event,Manhattan,"Riverside Park: Promenade Lower - 79th-95th Streets ,Riverside Park: Promenade 100th-110th Street-RSP ",,N/A,"7, 9, ","20, 24, "
317411,CaringKind Alzheimer's Walk,10/15/2017 12:00:00 AM,10/15/2017 11:59:00 PM,Parks Department,Special Event,Manhattan,"Riverside Park: Promenade Lower - 79th-95th Streets ,Riverside Park: Promenade 100th-110th Street-RSP ",,N/A,"7, 9, ","20, 24, "
317494,The Lesbian and Gay Big Apple Corps Rehearsal,09/21/2017 06:00:00 PM,09/21/2017 10:00:00 PM,Parks Department,Special Event,Manhattan,Thomas Paine Park (Foley Square): Thomas Paine Park (Foley Square) ,,N/A,"1, ","5, "
317494,The Lesbian and Gay Big Apple Corps Rehearsal,09/28/2017 06:00:00 PM,09/28/2017 10:00:00 PM,Parks Department,Special Event,Manhattan,Thomas Paine Park (Foley Square): Thomas Paine Park (Foley Square) ,,N/A,"1, ","5, "
317499,(2017) Green Market (Jan - Dec),09/15/2017 08:00:00 AM,09/15/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,Union Square Park: North Plaza ,,N/A,"5, ","13, "
317499,(2017) Green Market (Jan - Dec),09/16/2017 08:00:00 AM,09/16/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,Union Square Park: North Plaza ,,N/A,"5, ","13, "
317499,(2017) Green Market (Jan - Dec),09/18/2017 08:00:00 AM,09/18/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,Union Square Park: North Plaza ,,N/A,"5, ","13, "
317499,(2017) Green Market (Jan - Dec),09/20/2017 08:00:00 AM,09/20/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,Union Square Park: North Plaza ,,N/A,"5, ","13, "
317499,(2017) Green Market (Jan - Dec),09/22/2017 08:00:00 AM,09/22/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,Union Square Park: North Plaza ,,N/A,"5, ","13, "
317499,(2017) Green Market (Jan - Dec),09/23/2017 08:00:00 AM,09/23/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,Union Square Park: North Plaza ,,N/A,"5, ","13, "
317499,(2017) Green Market (Jan - Dec),09/25/2017 08:00:00 AM,09/25/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,Union Square Park: North Plaza ,,N/A,"5, ","13, "
317499,(2017) Green Market (Jan - Dec),09/27/2017 08:00:00 AM,09/27/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,Union Square Park: North Plaza ,,N/A,"5, ","13, "
317499,(2017) Green Market (Jan - Dec),09/29/2017 08:00:00 AM,09/29/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,Union Square Park: North Plaza ,,N/A,"5, ","13, "
317499,(2017) Green Market (Jan - Dec),09/30/2017 08:00:00 AM,09/30/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,Union Square Park: North Plaza ,,N/A,"5, ","13, "
317499,(2017) Green Market (Jan - Dec),10/02/2017 08:00:00 AM,10/02/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,Union Square Park: North Plaza ,,N/A,"5, ","13, "
317499,(2017) Green Market (Jan - Dec),10/04/2017 08:00:00 AM,10/04/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,Union Square Park: North Plaza ,,N/A,"5, ","13, "
317499,(2017) Green Market (Jan - Dec),10/06/2017 08:00:00 AM,10/06/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,Union Square Park: North Plaza ,,N/A,"5, ","13, "
317499,(2017) Green Market (Jan - Dec),10/07/2017 08:00:00 AM,10/07/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,Union Square Park: North Plaza ,,N/A,"5, ","13, "
317499,(2017) Green Market (Jan - Dec),10/09/2017 08:00:00 AM,10/09/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,Union Square Park: North Plaza ,,N/A,"5, ","13, "
317499,(2017) Green Market (Jan - Dec),10/11/2017 08:00:00 AM,10/11/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,Union Square Park: North Plaza ,,N/A,"5, ","13, "
317499,(2017) Green Market (Jan - Dec),10/13/2017 08:00:00 AM,10/13/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,Union Square Park: North Plaza ,,N/A,"5, ","13, "
317499,(2017) Green Market (Jan - Dec),10/14/2017 08:00:00 AM,10/14/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,Union Square Park: North Plaza ,,N/A,"5, ","13, "
317512,Music That Heals Run,09/24/2017 10:00:00 AM,09/24/2017 01:00:00 PM,Parks Department,Special Event,Brooklyn,"Prospect Park: Bandshell ,Prospect Park: Park Drive - WHOLE DRIVE ",,N/A,"55, ","78, "
317525,Adoptapalooza Union Square,09/17/2017 12:00:00 PM,09/17/2017 05:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: North Plaza ,Union Square Park: South Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,09/15/2017 08:00:00 AM,09/15/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,09/16/2017 08:00:00 AM,09/16/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,09/17/2017 08:00:00 AM,09/17/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,09/18/2017 08:00:00 AM,09/18/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,09/19/2017 08:00:00 AM,09/19/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,09/20/2017 08:00:00 AM,09/20/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,09/21/2017 08:00:00 AM,09/21/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,09/22/2017 08:00:00 AM,09/22/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,09/23/2017 08:00:00 AM,09/23/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,09/24/2017 08:00:00 AM,09/24/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,09/25/2017 08:00:00 AM,09/25/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,09/26/2017 08:00:00 AM,09/26/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,09/27/2017 08:00:00 AM,09/27/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,09/28/2017 08:00:00 AM,09/28/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,09/29/2017 08:00:00 AM,09/29/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,09/30/2017 08:00:00 AM,09/30/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,10/01/2017 08:00:00 AM,10/01/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,10/02/2017 08:00:00 AM,10/02/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,10/03/2017 08:00:00 AM,10/03/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,10/04/2017 08:00:00 AM,10/04/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,10/05/2017 08:00:00 AM,10/05/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,10/06/2017 08:00:00 AM,10/06/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,10/07/2017 08:00:00 AM,10/07/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,10/08/2017 08:00:00 AM,10/08/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,10/09/2017 08:00:00 AM,10/09/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,10/10/2017 08:00:00 AM,10/10/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,10/11/2017 08:00:00 AM,10/11/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,10/12/2017 08:00:00 AM,10/12/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,10/13/2017 08:00:00 AM,10/13/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,10/14/2017 08:00:00 AM,10/14/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317527,Miscellaneous,10/15/2017 08:00:00 AM,10/15/2017 08:00:00 PM,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,N/A,"5, ","13, "
317535,Peace Day Respect For All,09/21/2017 11:00:00 AM,09/21/2017 03:00:00 PM,Parks Department,Special Event,Manhattan,Father Duffy Square: Father Duffy Square ,,N/A,"5, ","18, "
317650,7th Annual We Are Family Festival,09/16/2017 11:00:00 AM,09/16/2017 06:00:00 PM,Street Activity Permit Office,Block Party,Staten Island, CANAL STREET between WRIGHT STREET and BAY STREET,Full,Full Street Closure ,"1, ","120, "
317678,7TH Annual SIBHFD Peoples Parade,09/16/2017 12:00:00 PM,09/16/2017 03:00:00 PM,Police Department,Parade,Staten Island," VANDERBILT AVENUE between RICHMOND ROAD and TARGEE STREET,  VANDERBILT AVENUE between TARGEE STREET and BAY STREET,  CANAL STREET between BAY STREET and WRIGHT STREET",Full,Full Street Closure ,"1, ","120, "
317682,Taste of Gramercy Neighborhood,09/16/2017 10:00:00 AM,09/16/2017 06:00:00 PM,Street Activity Permit Office,Single Block Festival,Manhattan, IRVING PLACE between EAST   17 STREET and EAST   18 STREET,Full,Full Street Closure ,"5, 6, ","13, "
317730,Celebration,09/23/2017 05:00:00 PM,09/23/2017 06:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Cop Cot ,,N/A,"64, ","22, "
317734,Breaking the Bonds of Domestic Violence Walk,10/07/2017 11:00:00 AM,10/07/2017 05:00:00 PM,Parks Department,Special Event,Brooklyn,Cadman Plaza Park: North Lawn ,,N/A,"2, ","84, "
317757,Miscellaneous,09/16/2017 12:00:00 AM,09/16/2017 11:59:00 PM,Parks Department,Special Event,Manhattan,"St. Nicholas Park: West 135th Street Lawn ,St. Nicholas Park: West 135th Street Plaza ,St. Nicholas Park: West 135th Street Sidewalk ",,N/A,"9, ","26, "
317757,Miscellaneous,09/17/2017 12:00:00 AM,09/17/2017 11:59:00 PM,Parks Department,Special Event,Manhattan,"St. Nicholas Park: West 135th Street Lawn ,St. Nicholas Park: West 135th Street Plaza ,St. Nicholas Park: West 135th Street Sidewalk ",,N/A,"9, ","26, "
317757,Miscellaneous,09/23/2017 12:00:00 AM,09/23/2017 11:59:00 PM,Parks Department,Special Event,Manhattan,"St. Nicholas Park: West 135th Street Lawn ,St. Nicholas Park: West 135th Street Plaza ,St. Nicholas Park: West 135th Street Sidewalk ",,N/A,"9, ","26, "
317757,Miscellaneous,09/24/2017 12:00:00 AM,09/24/2017 11:59:00 PM,Parks Department,Special Event,Manhattan,"St. Nicholas Park: West 135th Street Lawn ,St. Nicholas Park: West 135th Street Plaza ,St. Nicholas Park: West 135th Street Sidewalk ",,N/A,"9, ","26, "
317757,Miscellaneous,09/30/2017 12:00:00 AM,09/30/2017 11:59:00 PM,Parks Department,Special Event,Manhattan,"St. Nicholas Park: West 135th Street Lawn ,St. Nicholas Park: West 135th Street Plaza ,St. Nicholas Park: West 135th Street Sidewalk ",,N/A,"9, ","26, "
317757,Miscellaneous,10/01/2017 12:00:00 AM,10/01/2017 11:59:00 PM,Parks Department,Special Event,Manhattan,"St. Nicholas Park: West 135th Street Lawn ,St. Nicholas Park: West 135th Street Plaza ,St. Nicholas Park: West 135th Street Sidewalk ",,N/A,"9, ","26, "
317757,Miscellaneous,10/07/2017 12:00:00 AM,10/07/2017 11:59:00 PM,Parks Department,Special Event,Manhattan,"St. Nicholas Park: West 135th Street Lawn ,St. Nicholas Park: West 135th Street Plaza ,St. Nicholas Park: West 135th Street Sidewalk ",,N/A,"9, ","26, "
317757,Miscellaneous,10/08/2017 12:00:00 AM,10/08/2017 11:59:00 PM,Parks Department,Special Event,Manhattan,"St. Nicholas Park: West 135th Street Lawn ,St. Nicholas Park: West 135th Street Plaza ,St. Nicholas Park: West 135th Street Sidewalk ",,N/A,"9, ","26, "
317757,Miscellaneous,10/14/2017 12:00:00 AM,10/14/2017 11:59:00 PM,Parks Department,Special Event,Manhattan,"St. Nicholas Park: West 135th Street Lawn ,St. Nicholas Park: West 135th Street Plaza ,St. Nicholas Park: West 135th Street Sidewalk ",,N/A,"9, ","26, "
317757,Miscellaneous,10/15/2017 12:00:00 AM,10/15/2017 11:59:00 PM,Parks Department,Special Event,Manhattan,"St. Nicholas Park: West 135th Street Lawn ,St. Nicholas Park: West 135th Street Plaza ,St. Nicholas Park: West 135th Street Sidewalk ",,N/A,"9, ","26, "
317901,Celebration,10/10/2017 01:00:00 PM,10/10/2017 03:00:00 PM,Parks Department,Special Event,Manhattan,"Central Park: Wagner Cove ,Central Park: Cherry Hill ",,N/A,"64, ","22, "
317914,NYC Walk4Hearing,09/24/2017 09:00:00 AM,09/24/2017 01:00:00 PM,Parks Department,Special Event,Manhattan,"Riverside Park: Promenade 100th-110th Street-RSP ,Riverside Park: Promenade Lower - 79th-95th Streets ",,N/A,"7, 9, ","20, 24, "
317942,Lincoln Hospital Greenmarket Tuesday and Friday,09/15/2017 08:00:00 AM,09/15/2017 05:00:00 PM,Street Activity Permit Office,Farmers Market,Bronx, EAST  149 STREET between MORRIS AVENUE and PARK AVENUE,South,Sidewalk and Curb Lane Closure ,"1, ","40, "
317942,Lincoln Hospital Greenmarket Tuesday and Friday,09/19/2017 08:00:00 AM,09/19/2017 05:00:00 PM,Street Activity Permit Office,Farmers Market,Bronx, EAST  149 STREET between MORRIS AVENUE and PARK AVENUE,South,Sidewalk and Curb Lane Closure ,"1, ","40, "
317942,Lincoln Hospital Greenmarket Tuesday and Friday,09/22/2017 08:00:00 AM,09/22/2017 05:00:00 PM,Street Activity Permit Office,Farmers Market,Bronx, EAST  149 STREET between MORRIS AVENUE and PARK AVENUE,South,Sidewalk and Curb Lane Closure ,"1, ","40, "
317942,Lincoln Hospital Greenmarket Tuesday and Friday,09/26/2017 08:00:00 AM,09/26/2017 05:00:00 PM,Street Activity Permit Office,Farmers Market,Bronx, EAST  149 STREET between MORRIS AVENUE and PARK AVENUE,South,Sidewalk and Curb Lane Closure ,"1, ","40, "
317942,Lincoln Hospital Greenmarket Tuesday and Friday,09/29/2017 08:00:00 AM,09/29/2017 05:00:00 PM,Street Activity Permit Office,Farmers Market,Bronx, EAST  149 STREET between MORRIS AVENUE and PARK AVENUE,South,Sidewalk and Curb Lane Closure ,"1, ","40, "
317942,Lincoln Hospital Greenmarket Tuesday and Friday,10/03/2017 08:00:00 AM,10/03/2017 05:00:00 PM,Street Activity Permit Office,Farmers Market,Bronx, EAST  149 STREET between MORRIS AVENUE and PARK AVENUE,South,Sidewalk and Curb Lane Closure ,"1, ","40, "
317942,Lincoln Hospital Greenmarket Tuesday and Friday,10/06/2017 08:00:00 AM,10/06/2017 05:00:00 PM,Street Activity Permit Office,Farmers Market,Bronx, EAST  149 STREET between MORRIS AVENUE and PARK AVENUE,South,Sidewalk and Curb Lane Closure ,"1, ","40, "
317942,Lincoln Hospital Greenmarket Tuesday and Friday,10/10/2017 08:00:00 AM,10/10/2017 05:00:00 PM,Street Activity Permit Office,Farmers Market,Bronx, EAST  149 STREET between MORRIS AVENUE and PARK AVENUE,South,Sidewalk and Curb Lane Closure ,"1, ","40, "
317942,Lincoln Hospital Greenmarket Tuesday and Friday,10/13/2017 08:00:00 AM,10/13/2017 05:00:00 PM,Street Activity Permit Office,Farmers Market,Bronx, EAST  149 STREET between MORRIS AVENUE and PARK AVENUE,South,Sidewalk and Curb Lane Closure ,"1, ","40, "
317943,Sunset Park Greenmarket Saturday,09/16/2017 08:00:00 AM,09/16/2017 05:00:00 PM,Street Activity Permit Office,Farmers Market,Brooklyn, 4 AVENUE between 59 STREET and 60 STREET,West,Sidewalk and Curb Lane Closure ,"7, ","72, "
317943,Sunset Park Greenmarket Saturday,09/23/2017 08:00:00 AM,09/23/2017 05:00:00 PM,Street Activity Permit Office,Farmers Market,Brooklyn, 4 AVENUE between 59 STREET and 60 STREET,West,Sidewalk and Curb Lane Closure ,"7, ","72, "
317943,Sunset Park Greenmarket Saturday,09/30/2017 08:00:00 AM,09/30/2017 05:00:00 PM,Street Activity Permit Office,Farmers Market,Brooklyn, 4 AVENUE between 59 STREET and 60 STREET,West,Sidewalk and Curb Lane Closure ,"7, ","72, "
317943,Sunset Park Greenmarket Saturday,10/07/2017 08:00:00 AM,10/07/2017 05:00:00 PM,Street Activity Permit Office,Farmers Market,Brooklyn, 4 AVENUE between 59 STREET and 60 STREET,West,Sidewalk and Curb Lane Closure ,"7, ","72, "
317943,Sunset Park Greenmarket Saturday,10/14/2017 08:00:00 AM,10/14/2017 05:00:00 PM,Street Activity Permit Office,Farmers Market,Brooklyn, 4 AVENUE between 59 STREET and 60 STREET,West,Sidewalk and Curb Lane Closure ,"7, ","72, "
317944,Sugar Hill Greenmarket Saturday,09/16/2017 08:00:00 AM,09/16/2017 04:00:00 PM,Street Activity Permit Office,Farmers Market,Manhattan, ST NICHOLAS AVENUE between WEST  154 STREET and WEST  155 STREET,East,Sidewalk and Curb Lane Closure ,"9, ","30, "
317944,Sugar Hill Greenmarket Saturday,09/23/2017 08:00:00 AM,09/23/2017 04:00:00 PM,Street Activity Permit Office,Farmers Market,Manhattan, ST NICHOLAS AVENUE between WEST  154 STREET and WEST  155 STREET,East,Sidewalk and Curb Lane Closure ,"9, ","30, "
317944,Sugar Hill Greenmarket Saturday,09/30/2017 08:00:00 AM,09/30/2017 04:00:00 PM,Street Activity Permit Office,Farmers Market,Manhattan, ST NICHOLAS AVENUE between WEST  154 STREET and WEST  155 STREET,East,Sidewalk and Curb Lane Closure ,"9, ","30, "
317944,Sugar Hill Greenmarket Saturday,10/07/2017 08:00:00 AM,10/07/2017 04:00:00 PM,Street Activity Permit Office,Farmers Market,Manhattan, ST NICHOLAS AVENUE between WEST  154 STREET and WEST  155 STREET,East,Sidewalk and Curb Lane Closure ,"9, ","30, "
317954,175 street Greenmarket Thursday,09/28/2017 08:00:00 AM,09/28/2017 06:00:00 PM,Street Activity Permit Office,Farmers Market,Manhattan, WEST  175 STREET between WADSWORTH AVENUE and BROADWAY,Both,Sidewalk and Curb Lane Closure ,"12, ","33, "
317944,Sugar Hill Greenmarket Saturday,10/14/2017 08:00:00 AM,10/14/2017 04:00:00 PM,Street Activity Permit Office,Farmers Market,Manhattan, ST NICHOLAS AVENUE between WEST  154 STREET and WEST  155 STREET,East,Sidewalk and Curb Lane Closure ,"9, ","30, "
317946,Poe Park Greenmarket Tuesday,09/19/2017 08:00:00 AM,09/19/2017 04:00:00 PM,Street Activity Permit Office,Farmers Market,Bronx, EAST  192 STREET between GRAND CONCOURSE and VALENTINE AVENUE,Both,Full Street Closure ,"7, ","52, "
317946,Poe Park Greenmarket Tuesday,09/26/2017 08:00:00 AM,09/26/2017 04:00:00 PM,Street Activity Permit Office,Farmers Market,Bronx, EAST  192 STREET between GRAND CONCOURSE and VALENTINE AVENUE,Both,Full Street Closure ,"7, ","52, "
317946,Poe Park Greenmarket Tuesday,10/03/2017 08:00:00 AM,10/03/2017 04:00:00 PM,Street Activity Permit Office,Farmers Market,Bronx, EAST  192 STREET between GRAND CONCOURSE and VALENTINE AVENUE,Both,Full Street Closure ,"7, ","52, "
317946,Poe Park Greenmarket Tuesday,10/10/2017 08:00:00 AM,10/10/2017 04:00:00 PM,Street Activity Permit Office,Farmers Market,Bronx, EAST  192 STREET between GRAND CONCOURSE and VALENTINE AVENUE,Both,Full Street Closure ,"7, ","52, "
317948,Mount Sinai Greenmarket Wednesday,06/14/2017 08:00:00 AM,11/22/2017 05:00:00 PM,Street Activity Permit Office,Farmers Market,Manhattan, MADISON AVENUE between EAST   98 STREET and EAST   99 STREET,East,Sidewalk and Curb Lane Closure ,"11, ","23, "
317950,Ft Washington Greenmarket Tuesday,09/19/2017 08:00:00 AM,09/19/2017 06:00:00 PM,Street Activity Permit Office,Farmers Market,Manhattan, FT WASHINGTON AVENUE between WEST  168 STREET and WEST  169 STREET,West,Sidewalk and Curb Lane Closure ,"12, ","33, "
317950,Ft Washington Greenmarket Tuesday,09/26/2017 08:00:00 AM,09/26/2017 06:00:00 PM,Street Activity Permit Office,Farmers Market,Manhattan, FT WASHINGTON AVENUE between WEST  168 STREET and WEST  169 STREET,West,Sidewalk and Curb Lane Closure ,"12, ","33, "
317950,Ft Washington Greenmarket Tuesday,10/03/2017 08:00:00 AM,10/03/2017 06:00:00 PM,Street Activity Permit Office,Farmers Market,Manhattan, FT WASHINGTON AVENUE between WEST  168 STREET and WEST  169 STREET,West,Sidewalk and Curb Lane Closure ,"12, ","33, "
317950,Ft Washington Greenmarket Tuesday,10/10/2017 08:00:00 AM,10/10/2017 06:00:00 PM,Street Activity Permit Office,Farmers Market,Manhattan, FT WASHINGTON AVENUE between WEST  168 STREET and WEST  169 STREET,West,Sidewalk and Curb Lane Closure ,"12, ","33, "
317951,Elmhurst Hospital Tuesdays,09/19/2017 08:00:00 AM,09/19/2017 05:00:00 PM,Street Activity Permit Office,Farmers Market,Queens, 41 AVENUE between 80 STREET and 81 STREET,South,Sidewalk and Curb Lane Closure ,"4, ","110, "
317951,Elmhurst Hospital Tuesdays,09/26/2017 08:00:00 AM,09/26/2017 05:00:00 PM,Street Activity Permit Office,Farmers Market,Queens, 41 AVENUE between 80 STREET and 81 STREET,South,Sidewalk and Curb Lane Closure ,"4, ","110, "
317951,Elmhurst Hospital Tuesdays,10/03/2017 08:00:00 AM,10/03/2017 05:00:00 PM,Street Activity Permit Office,Farmers Market,Queens, 41 AVENUE between 80 STREET and 81 STREET,South,Sidewalk and Curb Lane Closure ,"4, ","110, "
317951,Elmhurst Hospital Tuesdays,10/10/2017 08:00:00 AM,10/10/2017 05:00:00 PM,Street Activity Permit Office,Farmers Market,Queens, 41 AVENUE between 80 STREET and 81 STREET,South,Sidewalk and Curb Lane Closure ,"4, ","110, "
317952,Coenties Slip Greenmarket Thursday,09/21/2017 08:00:00 AM,09/21/2017 06:00:00 PM,Street Activity Permit Office,Farmers Market,Manhattan, COENTIES SLIP between WATER STREET and PEARL STREET,Both,Sidewalk and Curb Lane Closure ,"1, ","1, "
317952,Coenties Slip Greenmarket Thursday,09/28/2017 08:00:00 AM,09/28/2017 06:00:00 PM,Street Activity Permit Office,Farmers Market,Manhattan, COENTIES SLIP between WATER STREET and PEARL STREET,Both,Sidewalk and Curb Lane Closure ,"1, ","1, "
